Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-11-16 00:00:00-05:00,91.20042500791297,92.7819352681658,90.89628841940281,91.64649200439453,7544800,0.0,0.0,0.0
1999-11-17 00:00:00-05:00,92.29530881257153,92.74137577080452,91.68703568770837,91.8897933959961,9459000,0.0,0.0,0.0
1999-11-18 00:00:00-05:00,92.41695012887457,92.78191395123521,91.88978016324256,92.53860473632812,4491000,0.0,0.0,0.0
1999-11-19 00:00:00-05:00,92.39665409389295,92.7616178361993,92.13306916889391,92.45748138427734,4832100,0.0,0.0,0.0
1999-11-22 00:00:00-05:00,92.41696482945179,92.78192870986648,91.80869169542731,92.43724060058594,4155400,0.0,0.0,0.0
1999-11-23 00:00:00-05:00,92.68054549370648,92.68054549370648,91.07875964947046,91.62620544433594,5918000,0.0,0.0,0.0
1999-11-24 00:00:00-05:00,91.32209114479436,92.41698300132609,90.83547254189138,92.11284637451172,4459700,0.0,0.0,0.0
1999-11-26 00:00:00-05:00,92.43722779614916,92.70081278438121,91.646472831453,91.76812744140625,1693900,0.0,0.0,0.0
1999-11-29 00:00:00-05:00,91.40314354061287,92.08238163036677,91.11928284638738,91.44369506835938,7348600,0.0,0.0,0.0
1999-11-30 00:00:00-05:00,91.32202507226168,92.33581309482231,90.18658248699377,90.36906433105469,7682000,0.0,0.0,0.0
1999-12-01 00:00:00-05:00,90.38941548031421,91.15989502007463,90.18665770669305,91.09906768798828,6980200,0.0,0.0,0.0
1999-12-02 00:00:00-05:00,91.24097655304766,91.72759509466391,91.0787703725089,91.64649200439453,6698300,0.0,0.0,0.0
1999-12-03 00:00:00-05:00,92.802228920568,94.30263637962896,92.802228920568,93.32939910888672,10045400,0.0,0.0,0.0
1999-12-06 00:00:00-05:00,93.12660256358878,93.24825717177113,92.29529607434272,92.63998413085938,3138900,0.0,0.0,0.0
1999-12-07 00:00:00-05:00,92.96440924992102,92.9846850207498,91.72758722936591,91.8897933959961,10714200,0.0,0.0,0.0
1999-12-08 00:00:00-05:00,91.70732670224245,92.1736695088203,91.15988079886846,91.30181121826172,4611400,0.0,0.0,0.0
1999-12-09 00:00:00-05:00,92.01147174645523,92.27505683519563,90.42996121401286,91.74788665771484,6474700,0.0,0.0,0.0
1999-12-10 00:00:00-05:00,92.31558698074407,92.6602750937844,91.40317726975495,92.052001953125,5127300,0.0,0.0,0.0
1999-12-13 00:00:00-05:00,91.76811315893812,92.59941953090376,91.66673433308866,92.21417999267578,4210800,0.0,0.0,0.0
1999-12-14 00:00:00-05:00,91.88977346200079,92.44735703883332,91.24094893623203,91.32205200195312,5739000,0.0,0.0,0.0
1999-12-15 00:00:00-05:00,91.0787651614671,92.26489778879252,90.8557316759871,91.8086929321289,6879100,0.0,0.0,0.0
1999-12-16 00:00:00-05:00,92.25473152301556,92.55886800056398,91.58563127240909,92.21417999267578,5854900,0.0,0.0,0.0
1999-12-17 00:00:00-05:00,93.00970536514797,93.21296084015921,92.39993894011421,92.80644989013672,4775400,0.348,0.0,0.0
1999-12-20 00:00:00-05:00,92.72511418744635,93.13162499054782,91.76981380015789,92.13567352294922,4608700,0.0,0.0,0.0
1999-12-21 00:00:00-05:00,92.09501842580013,93.7007360280156,91.93241411165174,93.53813171386719,7981300,0.0,0.0,0.0
1999-12-22 00:00:00-05:00,93.41621412815446,93.78207397460938,92.98937764062373,93.78207397460938,5377500,0.0,0.0,0.0
1999-12-23 00:00:00-05:00,94.32069272054036,95.27599334716797,94.31052994791666,95.27599334716797,5721700,0.0,0.0,0.0
1999-12-27 00:00:00-05:00,95.28616921714777,95.46909914951858,94.35119400725256,95.14389038085938,2691000,0.0,0.0,0.0
1999-12-28 00:00:00-05:00,94.87962270853303,95.28613351705289,94.62555345320813,95.08287811279297,4084500,0.0,0.0,0.0
1999-12-29 00:00:00-05:00,95.16414845654587,95.4893569946289,94.51373138037982,95.4893569946289,3001000,0.0,0.0,0.0
1999-12-30 00:00:00-05:00,95.69264751062408,95.97720508605924,95.08288127754874,95.37760162353516,3641300,0.0,0.0,0.0
1999-12-31 00:00:00-05:00,95.50970375872673,95.93654005984042,95.12351853390958,95.530029296875,3172700,0.0,0.0,0.0
2000-01-03 00:00:00-05:00,96.4243997230415,96.4243997230415,93.57882300271565,94.59510040283203,8164300,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,93.35523462039627,93.70076890921551,90.82470409345542,90.89584350585938,8089800,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,91.01779769829342,92.05440057516098,89.26980069024222,91.0584487915039,12177900,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,90.81450297222379,92.03403524132258,89.594970703125,89.594970703125,6227200,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,91.26168040018753,94.79832458496094,91.09907606985311,94.79832458496094,8066500,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,95.12353515625,95.55037153195113,94.33083902994791,95.12353515625,5741700,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,94.8390170397643,95.02194699119119,93.33492632803207,93.98534393310547,7503700,0.0,0.0,0.0
2000-01-12 00:00:00-05:00,94.04629038306187,94.04629038306187,92.92838548332804,93.05033874511719,6907700,0.0,0.0,0.0
2000-01-13 00:00:00-05:00,93.96498973945091,94.79833704192063,93.19261906886922,94.3105239868164,5158300,0.0,0.0,0.0
2000-01-14 00:00:00-05:00,95.3064230712657,95.91618905380739,94.94056348174068,95.59098052978516,7437300,0.0,0.0,0.0
2000-01-18 00:00:00-05:00,94.53405286067041,95.36739970377674,94.43242519687696,94.83893585205078,6488500,0.0,0.0,0.0
2000-01-19 00:00:00-05:00,94.5137340195325,95.61131286621094,94.31047867755501,95.61131286621094,6157900,0.0,0.0,0.0
2000-01-20 00:00:00-05:00,95.59104780088434,95.59104780088434,93.53816754830316,94.14793395996094,5800100,0.0,0.0,0.0
2000-01-21 00:00:00-05:00,94.63570175269938,94.63570175269938,93.70072703607048,93.94463348388672,6244800,0.0,0.0,0.0
2000-01-24 00:00:00-05:00,94.73736314215073,94.85931640944378,90.6722542323824,91.28202056884766,7896900,0.0,0.0,0.0
2000-01-25 00:00:00-05:00,91.39379899022023,92.31861114501953,90.40801020982978,92.31861114501953,9942500,0.0,0.0,0.0
2000-01-26 00:00:00-05:00,91.70883678532789,92.06453373651212,91.11939612336546,91.58688354492188,5158100,0.0,0.0,0.0
2000-01-27 00:00:00-05:00,92.25762610001998,92.50153258012577,89.83888683897077,91.22102355957031,10922700,0.0,0.0,0.0
2000-01-28 00:00:00-05:00,90.69251477575784,91.09902537538025,88.15182352811783,88.37540435791016,11916200,0.0,0.0,0.0
2000-01-31 00:00:00-05:00,88.33475531626324,90.8449583262859,87.80629152467952,90.77381896972656,10768700,0.0,0.0,0.0
2000-02-01 00:00:00-05:00,90.8958270087739,92.15601065692775,90.1031308429997,91.66819763183594,8419900,0.0,0.0,0.0
2000-02-02 00:00:00-05:00,91.89176761253671,92.52185936126236,91.30232694437402,91.7494888305664,6205900,0.0,0.0,0.0
2000-02-03 00:00:00-05:00,91.62751737383972,93.1722581281458,91.05840235909538,93.13160705566406,7997500,0.0,0.0,0.0
2000-02-04 00:00:00-05:00,93.13161521508667,93.66007920364892,92.4405469223514,92.74542999267578,4925400,0.0,0.0,0.0
2000-02-07 00:00:00-05:00,92.72513319757343,92.86741200782836,91.99341360197661,92.60317993164062,5845800,0.0,0.0,0.0
2000-02-08 00:00:00-05:00,93.63973851490971,94.02592367483662,93.41615763284675,93.86331939697266,4936400,0.0,0.0,0.0
2000-02-09 00:00:00-05:00,93.9649589553762,93.9649589553762,91.88159138173873,91.89175415039062,8511500,0.0,0.0,0.0
2000-02-10 00:00:00-05:00,92.11538864708368,92.72515512091697,91.62757546801704,92.07473754882812,6690600,0.0,0.0,0.0
2000-02-11 00:00:00-05:00,92.25762187859775,92.3185984958341,89.77790611098618,90.20474243164062,9849800,0.0,0.0,0.0
2000-02-14 00:00:00-05:00,90.91613755687591,90.91613755687591,89.96083720696015,90.73320770263672,8528800,0.0,0.0,0.0
2000-02-15 00:00:00-05:00,90.57060708301462,91.85111611493338,89.62546946421746,91.75965118408203,11078300,0.0,0.0,0.0
2000-02-16 00:00:00-05:00,91.30232854884305,91.66818828033887,90.27588874659092,90.40800476074219,8845400,0.0,0.0,0.0
2000-02-17 00:00:00-05:00,91.3429526118909,91.3429526118909,89.89983965340308,89.94049072265625,7584200,0.0,0.0,0.0
2000-02-18 00:00:00-05:00,90.3267095904978,90.3267095904978,87.56243584965448,88.00959777832031,9409200,0.0,0.0,0.0
2000-02-22 00:00:00-05:00,87.92828952783124,88.68033453766245,86.85103586510007,87.7860107421875,16415400,0.0,0.0,0.0
2000-02-23 00:00:00-05:00,88.2128503306234,89.41205728212266,87.48113083479335,88.82261657714844,12119000,0.0,0.0,0.0
2000-02-24 00:00:00-05:00,88.90388465250612,89.12746552383159,86.5664482704672,87.033935546875,17375000,0.0,0.0,0.0
2000-02-25 00:00:00-05:00,87.92827976092244,88.92423114980019,86.58679421671974,86.71891021728516,10559900,0.0,0.0,0.0
2000-02-28 00:00:00-05:00,86.74938540988498,88.90389217029919,86.32254916489727,88.53803253173828,13397800,0.0,0.0,0.0
2000-02-29 00:00:00-05:00,88.49740743875611,89.39173126220703,88.29415202433546,89.39173126220703,8242500,0.0,0.0,0.0
2000-03-01 00:00:00-05:00,89.51368072027546,90.40800450585496,89.24944869271789,90.04214477539062,6868000,0.0,0.0,0.0
2000-03-02 00:00:00-05:00,90.20473895857089,90.48929649471779,89.33074081183393,90.10311126708984,7600200,0.0,0.0,0.0
2000-03-03 00:00:00-05:00,91.34296877432757,92.17631584147207,90.87548139519772,91.79013061523438,12770300,0.0,0.0,0.0
2000-03-06 00:00:00-05:00,91.58691208349785,91.93244637231707,90.24542602102318,90.89584350585938,11967100,0.0,0.0,0.0
2000-03-07 00:00:00-05:00,91.0584285215483,91.1600562319518,87.94862058320076,89.13766479492188,20062000,0.0,0.0,0.0
2000-03-08 00:00:00-05:00,88.76163923881913,89.65596305986517,87.82666433499828,89.02587127685547,11808500,0.0,0.0,0.0
2000-03-09 00:00:00-05:00,89.26974805478194,91.62751007080078,88.53802880843128,91.62751007080078,5500900,0.0,0.0,0.0
2000-03-10 00:00:00-05:00,91.18035291455666,92.35923398211,90.75351666595976,91.13970184326172,7924600,0.0,0.0,0.0
2000-03-13 00:00:00-05:00,88.90391791686667,91.36330842165425,88.25350059328649,90.1437759399414,10540500,0.0,0.0,0.0
2000-03-14 00:00:00-05:00,90.59092143513364,91.11938541478665,88.55836766723743,88.86325073242188,8263900,0.0,0.0,0.0
2000-03-15 00:00:00-05:00,89.0258467788935,91.34295785944005,88.49738284824254,90.93644714355469,10300800,0.0,0.0,0.0
2000-03-16 00:00:00-05:00,92.11533041120516,95.50969496960572,91.62751754053683,95.18448638916016,25601400,0.0,0.0,0.0
2000-03-17 00:00:00-05:00,95.07999668746034,96.50640040973256,94.83547033507081,95.8135757446289,10272900,0.371,0.0,0.0
2000-03-20 00:00:00-05:00,95.77285290375995,96.07851094494217,94.40758031981274,95.32455444335938,12502300,0.0,0.0,0.0
2000-03-21 00:00:00-05:00,94.89662910017151,97.64755135237746,94.22418143852116,97.28076171875,13612600,0.0,0.0,0.0
2000-03-22 00:00:00-05:00,97.52526124775125,98.36072629396057,96.95469975277902,97.87167358398438,8260000,0.0,0.0,0.0
2000-03-23 00:00:00-05:00,97.2603640397227,100.07241730548465,97.2603640397227,99.54261016845703,11654500,0.0,0.0,0.0
2000-03-24 00:00:00-05:00,99.68528456914993,101.5599873860677,98.93132800147647,100.13358306884766,11462900,0.0,0.0,0.0
2000-03-27 00:00:00-05:00,100.01127216522706,100.27617569785704,98.9924124243425,99.07392120361328,8798600,0.0,0.0,0.0
2000-03-28 00:00:00-05:00,98.62561246014154,99.75654665260805,98.19769141434341,98.50334930419922,6334400,0.0,0.0,0.0
2000-03-29 00:00:00-05:00,98.82943487827579,99.43056236877253,97.58642549114697,98.60528564453125,6747500,0.0,0.0,0.0
2000-03-30 00:00:00-05:00,97.91241714362087,99.0637286043107,95.9358293261534,96.9546890258789,9491900,0.0,0.0,0.0
2000-03-31 00:00:00-05:00,97.56601625666059,99.31845514514697,96.79168279430614,98.05506896972656,9249100,0.0,0.0,0.0
2000-04-03 00:00:00-04:00,97.89206172218007,98.62564086914062,96.9547105899527,98.62564086914062,8508200,0.0,0.0,0.0
2000-04-04 00:00:00-04:00,98.95165819966923,99.7667459937357,92.19661810634337,97.89204406738281,19585500,0.0,0.0,0.0
2000-04-05 00:00:00-04:00,96.42491924028593,98.340376215896,96.26190162534039,97.28076171875,8387200,0.0,0.0,0.0
2000-04-06 00:00:00-04:00,97.97349863782155,98.91084908235977,97.15841129474484,98.12632751464844,6378500,0.0,0.0,0.0
2000-04-07 00:00:00-04:00,98.82943361591713,99.19622326645043,98.13660872046533,98.7479248046875,6023600,0.0,0.0,0.0
2000-04-10 00:00:00-04:00,98.95167176393043,99.83807986148624,98.01432067226223,98.36073303222656,9624200,0.0,0.0,0.0
2000-04-11 00:00:00-04:00,97.81051309198395,98.87012698381378,96.75089920015412,98.0754165649414,9006400,0.0,0.0,0.0
2000-04-12 00:00:00-04:00,98.05511026070734,98.56454038467194,95.30418759129847,95.38569641113281,10779200,0.0,0.0,0.0
2000-04-13 00:00:00-04:00,96.1600010721481,96.60829944544483,93.75549161537474,94.06114959716797,12225800,0.0,0.0,0.0
2000-04-14 00:00:00-04:00,93.00150623742272,93.1237693919855,87.05136604870067,88.6815414428711,29604000,0.0,0.0,0.0
2000-04-17 00:00:00-04:00,88.15173690484218,91.77887725830078,87.82570181689084,91.77887725830078,23918200,0.0,0.0,0.0
2000-04-18 00:00:00-04:00,91.65664636544687,94.20379638671875,91.1472163611925,94.20379638671875,11069200,0.0,0.0,0.0
2000-04-19 00:00:00-04:00,94.22418788593409,94.63173195118468,92.94042408039476,93.32759094238281,6553700,0.0,0.0,0.0
2000-04-20 00:00:00-04:00,93.61286129841646,93.85738771016678,92.8385276612071,93.77587890625,8537600,0.0,0.0,0.0
2000-04-24 00:00:00-04:00,92.26792827264286,93.4498054457465,91.61585810817189,92.7569808959961,12893100,0.0,0.0,0.0
2000-04-25 00:00:00-04:00,94.30566090195774,96.60828399658203,94.18339772879185,96.60828399658203,14102000,0.0,0.0,0.0
2000-04-26 00:00:00-04:00,96.48603675944011,96.99546673177083,95.20227322916666,95.51811981201172,7711100,0.0,0.0,0.0
2000-04-27 00:00:00-04:00,93.24603705210228,96.07846693633354,93.24603705210228,95.2022476196289,15595300,0.0,0.0,0.0
2000-04-28 00:00:00-04:00,95.85434490387075,96.41471788109364,94.59095855522278,94.61133575439453,8743400,0.0,0.0,0.0
2000-05-01 00:00:00-04:00,95.56904544335855,96.82224294757316,95.10036995397746,95.89508056640625,7328300,0.0,0.0,0.0
2000-05-02 00:00:00-04:00,94.87623385770983,95.93584815337155,93.9796371459961,93.9796371459961,9411900,0.0,0.0,0.0
2000-05-03 00:00:00-04:00,93.89810532998446,93.89810532998446,91.14718427539506,91.77887725830078,12630700,0.0,0.0,0.0
2000-05-04 00:00:00-04:00,92.59402685051923,92.82836472657137,91.77893858599,92.47176361083984,5963600,0.0,0.0,0.0
2000-05-05 00:00:00-04:00,91.98267715490645,93.89813387900065,91.90116835813649,93.59247589111328,7862400,0.0,0.0,0.0
2000-05-08 00:00:00-04:00,93.08306402081105,93.49060808394945,92.49212512926037,92.88948059082031,5064100,0.0,0.0,0.0
2000-05-09 00:00:00-04:00,93.28679857755962,93.5109477222414,91.46303962764883,92.14567565917969,5620300,0.0,0.0,0.0
2000-05-10 00:00:00-04:00,91.61589753163886,91.92155555276311,89.82270380770998,90.06723022460938,10293900,0.0,0.0,0.0
2000-05-11 00:00:00-04:00,91.37132620605793,92.26792262734841,90.71925608148302,92.12528228759766,7091100,0.0,0.0,0.0
2000-05-12 00:00:00-04:00,92.47170906985093,93.55170038335955,92.34944590228392,93.123779296875,5960800,0.0,0.0,0.0
2000-05-15 00:00:00-04:00,93.08306619566623,94.94758032808818,92.59401330847359,94.7336196899414,4441300,0.0,0.0,0.0
2000-05-16 00:00:00-04:00,95.56903444151193,96.3229905767648,94.75394672772505,95.65054321289062,8192200,0.0,0.0,0.0
2000-05-17 00:00:00-04:00,94.9985273445384,95.32456261642014,94.20381636932669,94.65211486816406,5907200,0.0,0.0,0.0
2000-05-18 00:00:00-04:00,94.95772809907469,95.4060263862377,93.49057006835938,93.49057006835938,4325600,0.0,0.0,0.0
2000-05-19 00:00:00-04:00,92.96075018788989,93.39885981722782,91.55472393559607,92.02339935302734,6518400,0.0,0.0,0.0
2000-05-22 00:00:00-04:00,92.10494579773085,92.24758620051495,89.33364654363984,91.33061218261719,10839400,0.0,0.0,0.0
2000-05-23 00:00:00-04:00,91.57510059812795,91.81962690146074,89.70039893924327,89.98567962646484,7979200,0.0,0.0,0.0
2000-05-24 00:00:00-04:00,89.98569982192096,91.73813872243844,89.00759438907399,91.4528579711914,11081500,0.0,0.0,0.0
2000-05-25 00:00:00-04:00,91.73812122124443,92.47170015593231,89.80228792137366,89.88379669189453,8278900,0.0,0.0,0.0
2000-05-26 00:00:00-04:00,90.51548661701922,91.08604799146238,89.54756999966028,89.98567962646484,4814000,0.0,0.0,0.0
2000-05-30 00:00:00-04:00,91.28983775356359,93.20529417071425,90.9434254228023,92.92001342773438,5362700,0.0,0.0,0.0
2000-05-31 00:00:00-04:00,92.96076174011898,93.89811269146608,92.65510382120145,93.123779296875,6056500,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,93.69435302734375,94.83547607421875,93.24605468749999,94.75396728515625,8961600,0.0,0.0,0.0
2000-06-02 00:00:00-04:00,97.11772770177132,97.21961369390495,96.17018797492861,96.40452575683594,8962200,0.0,0.0,0.0
2000-06-05 00:00:00-04:00,96.160008885036,96.64906169564013,95.77284207664108,95.93585968017578,6998100,0.0,0.0,0.0
2000-06-06 00:00:00-04:00,95.60980529329379,96.36376155839436,95.1411297771502,95.50791931152344,4858900,0.0,0.0,0.0
2000-06-07 00:00:00-04:00,95.60982352660008,96.50642033716495,95.20227952179786,96.17019653320312,4919500,0.0,0.0,0.0
2000-06-08 00:00:00-04:00,96.18039499366823,96.34341261230156,95.24304368652655,95.79322814941406,5723100,0.0,0.0,0.0
2000-06-09 00:00:00-04:00,96.18036280306538,96.48602073570223,94.95773107251793,95.58942413330078,3085300,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,95.83396895657951,95.83396895657951,94.46869659423828,94.46869659423828,3678900,0.0,0.0,0.0
2000-06-13 00:00:00-04:00,94.42795278923556,96.34340975129601,94.30568957889128,96.24152374267578,6558700,0.0,0.0,0.0
2000-06-14 00:00:00-04:00,96.66942933638337,97.07697330491787,95.97660458987473,96.40452575683594,6420500,0.0,0.0,0.0
2000-06-15 00:00:00-04:00,96.58790680105439,96.99545071160736,95.7524417844208,96.60828399658203,5881200,0.0,0.0,0.0
2000-06-16 00:00:00-04:00,96.93789128010981,96.93789128010981,95.3447274537616,95.81450653076172,5567900,0.348,0.0,0.0
2000-06-19 00:00:00-04:00,95.73278226312449,97.48934707529192,95.58980605748296,97.03999328613281,5106900,0.0,0.0,0.0
2000-06-20 00:00:00-04:00,96.85618858514681,97.30554247567258,96.08003186514773,96.69278717041016,6480000,0.0,0.0,0.0
2000-06-21 00:00:00-04:00,96.03917648947451,97.0195849266278,96.00853872581347,96.65193176269531,3115000,0.0,0.0,0.0
2000-06-22 00:00:00-04:00,96.44768883373604,96.529389544311,94.77282426694944,95.18132781982422,7490500,0.0,0.0,0.0
2000-06-23 00:00:00-04:00,95.30388470604306,95.50813649495443,94.03752361479259,94.36432647705078,4863300,0.0,0.0,0.0
2000-06-26 00:00:00-04:00,95.01792038229621,95.58982532010883,94.691117560689,95.5796127319336,5201300,0.0,0.0,0.0
2000-06-27 00:00:00-04:00,95.41621378148204,95.89620543809444,94.78303329829122,94.87494659423828,4159500,0.0,0.0,0.0
2000-06-28 00:00:00-04:00,95.18129986721644,96.0697948337881,94.97704815076318,95.14044952392578,5347700,0.0,0.0,0.0
2000-06-29 00:00:00-04:00,94.60938277821236,95.26298818600658,93.80258860296638,94.24172973632812,6345700,0.0,0.0,0.0
2000-06-30 00:00:00-04:00,94.07835959280452,95.16089390857061,94.04772182915076,94.9566421508789,7420200,0.0,0.0,0.0
2000-07-03 00:00:00-04:00,95.05874698864739,96.36595794852565,94.8953456186626,96.26383209228516,1436600,0.0,0.0,0.0
2000-07-05 00:00:00-04:00,95.6715043182505,95.85533086369547,94.36429332841958,94.52769470214844,2748200,0.0,0.0,0.0
2000-07-06 00:00:00-04:00,94.73194602586803,95.73277943580065,94.26216707834863,95.26300048828125,5963200,0.0,0.0,0.0
2000-07-07 00:00:00-04:00,95.87577371945434,97.2442604768475,95.58982126268563,96.79490661621094,3034800,0.0,0.0,0.0
2000-07-10 00:00:00-04:00,96.65194068058831,97.32597154332275,96.42726372634348,96.63151550292969,2816100,0.0,0.0,0.0
2000-07-11 00:00:00-04:00,96.38639295184142,97.46892713841645,96.18214121852537,96.83574676513672,5431600,0.0,0.0,0.0
2000-07-12 00:00:00-04:00,97.57106661576736,98.12254637264945,97.18298826833183,97.46894073486328,5883000,0.0,0.0,0.0
2000-07-13 00:00:00-04:00,98.03062129523096,98.2859359667989,97.50977936523233,97.89785766601562,5356000,0.0,0.0,0.0
2000-07-14 00:00:00-04:00,98.32678697128927,98.85784149169922,97.8263702116722,98.85784149169922,5341900,0.0,0.0,0.0
2000-07-17 00:00:00-04:00,98.68427593344884,99.33788181772296,98.49023668655498,98.69448852539062,4208300,0.0,0.0,0.0
2000-07-18 00:00:00-04:00,98.44934951233006,98.44934951233006,97.61191728618783,97.88765716552734,4262100,0.0,0.0,0.0
2000-07-19 00:00:00-04:00,97.69359492493318,97.97954732488071,96.89701323936504,97.10126495361328,8506800,0.0,0.0,0.0
2000-07-20 00:00:00-04:00,97.38722420213628,98.44933319091797,97.26467316496917,98.44933319091797,4538900,0.0,0.0,0.0
2000-07-21 00:00:00-04:00,97.87743466474524,97.87743466474524,96.52937316894531,96.52937316894531,5656900,0.0,0.0,0.0
2000-07-24 00:00:00-04:00,96.81531442990072,97.29530596768609,95.79405583886802,95.9778823852539,5628500,0.0,0.0,0.0
2000-07-25 00:00:00-04:00,96.5702542874284,96.63152982948895,95.93707368613605,96.2843017578125,4757100,0.0,0.0,0.0
2000-07-26 00:00:00-04:00,96.05957701355347,96.18212803674746,95.19150726592939,95.34469604492188,12062500,0.0,0.0,0.0
2000-07-27 00:00:00-04:00,95.38555164943968,95.83490542594667,94.56854478306332,95.01789855957031,7652600,0.0,0.0,0.0
2000-07-28 00:00:00-04:00,95.24259618520475,95.36514724184451,92.49540999886332,92.87327575683594,6229500,0.0,0.0,0.0
2000-07-31 00:00:00-04:00,93.42477158899908,94.20092841461822,92.8528665595955,93.46562194824219,5265500,0.0,0.0,0.0
2000-08-01 00:00:00-04:00,93.87409708667693,94.58897815674518,93.54729431178859,94.0374984741211,3946600,0.0,0.0,0.0
2000-08-02 00:00:00-04:00,94.03751463155291,95.0383483016107,93.87411321603327,94.50729370117188,7439800,0.0,0.0,0.0
2000-08-03 00:00:00-04:00,93.38389099081792,95.30385725353378,93.220489606757,95.16088104248047,4607100,0.0,0.0,0.0
2000-08-04 00:00:00-04:00,95.63065081758442,95.89617804112748,95.038320857373,95.67150115966797,3686600,0.0,0.0,0.0
2000-08-07 00:00:00-04:00,95.8961825068993,97.01956696651153,95.67150561497685,96.81531524658203,4159800,0.0,0.0,0.0
2000-08-08 00:00:00-04:00,96.40683431092206,97.26469173487519,96.40683431092206,97.18299102783203,3658700,0.0,0.0,0.0
2000-08-09 00:00:00-04:00,97.47913873210808,97.53020166491694,96.32511645062792,96.365966796875,5383800,0.0,0.0,0.0
2000-08-10 00:00:00-04:00,96.4272413243628,96.64170563995394,95.61023440782509,95.89618682861328,4193400,0.0,0.0,0.0
2000-08-11 00:00:00-04:00,95.83489839490349,96.73360588198273,95.14044260943318,96.34552764892578,5089400,0.0,0.0,0.0
2000-08-14 00:00:00-04:00,96.59062157771267,97.75485617909342,96.12084270347131,97.57102966308594,2966700,0.0,0.0,0.0
2000-08-15 00:00:00-04:00,97.6119615134018,97.91833929592974,97.10133187585522,97.48941040039062,5564600,0.0,0.0,0.0
2000-08-16 00:00:00-04:00,97.59147415610298,97.9999776058983,96.63149104908396,97.14212036132812,5191600,0.0,0.0,0.0
2000-08-17 00:00:00-04:00,97.18295249986589,98.32676194500932,96.95827564456985,98.16336059570312,5652200,0.0,0.0,0.0
2000-08-18 00:00:00-04:00,98.28592450932321,98.28592450932321,97.53019316957987,97.8365707397461,4626400,0.0,0.0,0.0
2000-08-21 00:00:00-04:00,98.0612600253666,98.51061385176902,97.65275654681894,98.36763763427734,2380600,0.0,0.0,0.0
2000-08-22 00:00:00-04:00,98.40850592690974,98.89871019055562,98.10212826213107,98.20425415039062,3075300,0.0,0.0,0.0
2000-08-23 00:00:00-04:00,97.91835312164667,98.87833697578047,97.57112491908764,98.5923843383789,5483200,0.0,0.0,0.0
2000-08-24 00:00:00-04:00,98.79660913246026,99.02128614309848,98.36768029396912,98.89873504638672,4529000,0.0,0.0,0.0
2000-08-25 00:00:00-04:00,98.79656597011346,99.10294357804229,98.65358975308001,98.85784149169922,2822200,0.0,0.0,0.0
2000-08-28 00:00:00-04:00,98.85786978871744,99.94040431326331,98.85786978871744,99.19488525390625,5518700,0.0,0.0,0.0
2000-08-29 00:00:00-04:00,98.98037391148212,99.26632629174641,98.6331460211612,99.21526336669922,3561900,0.0,0.0,0.0
2000-08-30 00:00:00-04:00,98.8987063001729,99.02125736126358,98.2655258178711,98.2655258178711,3964800,0.0,0.0,0.0
2000-08-31 00:00:00-04:00,98.73530638396434,100.06294289926383,98.63318049817208,99.57273864746094,4863100,0.0,0.0,0.0
2000-09-01 00:00:00-04:00,100.16506231339251,100.38973924761912,99.34805527984118,99.67485809326172,3191200,0.0,0.0,0.0
2000-09-05 00:00:00-04:00,99.26632836051678,99.48079265018455,98.57187256540205,98.87825012207031,3470800,0.0,0.0,0.0
2000-09-06 00:00:00-04:00,98.81699186102695,99.31740862427523,97.73445763848986,97.7548828125,4322200,0.0,0.0,0.0
2000-09-07 00:00:00-04:00,98.20430575904822,98.7455732512726,97.92856571583958,98.5923843383789,4265500,0.0,0.0,0.0
2000-09-08 00:00:00-04:00,98.22465915703803,98.36763537124041,97.60169136658479,97.91828155517578,3518200,0.0,0.0,0.0
2000-09-11 00:00:00-04:00,97.877455482459,98.81701369451933,97.18299941267529,97.77532958984375,3937500,0.0,0.0,0.0
2000-09-12 00:00:00-04:00,97.87743944110292,98.20424224391128,97.01958208373098,97.06043243408203,4769100,0.0,0.0,0.0
2000-09-13 00:00:00-04:00,96.73361744411795,97.61189986601345,96.50894054549352,97.31573486328125,7691600,0.0,0.0,0.0
2000-09-14 00:00:00-04:00,97.95908166670881,97.99993199267492,96.83569770264106,97.80589294433594,3397100,0.0,0.0,0.0
2000-09-15 00:00:00-04:00,97.09948389824122,97.14043686487902,95.66613006591797,95.66613006591797,4085700,0.375,0.0,0.0
2000-09-18 00:00:00-04:00,95.91184343233765,96.30089659741331,94.48872790745561,94.78563690185547,5109300,0.0,0.0,0.0
2000-09-19 00:00:00-04:00,95.09282565254696,95.87093232239984,94.81639301983607,95.64569091796875,6588200,0.0,0.0,0.0
2000-09-20 00:00:00-04:00,95.46139763320237,95.6866390261593,93.80280192142858,94.93924713134766,6508100,0.0,0.0,0.0
2000-09-21 00:00:00-04:00,94.66279569969228,95.37947271667026,93.45468301392938,93.49563598632812,5972300,0.0,0.0,0.0
